Id,Id2,Geography,Year,Estimate; Total:,Margin of Error; Total:,Estimate; No income,Margin of Error; No income,Estimate; With income:,Margin of Error; With income:,"Estimate; With income: - $1 to $9,999 or loss","Margin of Error; With income: - $1 to $9,999 or loss","Estimate; With income: - $10,000 to $14,999","Margin of Error; With income: - $10,000 to $14,999","Estimate; With income: - $15,000 to $24,999","Margin of Error; With income: - $15,000 to $24,999","Estimate; With income: - $25,000 to $34,999","Margin of Error; With income: - $25,000 to $34,999","Estimate; With income: - $35,000 to $49,999","Margin of Error; With income: - $35,000 to $49,999","Estimate; With income: - $50,000 to $64,999","Margin of Error; With income: - $50,000 to $64,999","Estimate; With income: - $65,000 to $74,999","Margin of Error; With income: - $65,000 to $74,999","Estimate; With income: - $75,000 or more","Margin of Error; With income: - $75,000 or more",Estimate; Same house 1 year ago:,Margin of Error; Same house 1 year ago:,Estimate; Same house 1 year ago: - No income,Margin of Error; Same house 1 year ago: - No income,Estimate; Same house 1 year ago: - With income:,Margin of Error; Same house 1 year ago: - With income:,"Estimate; Same house 1 year ago: - With income: - $1 to $9,999 or loss","Margin of Error; Same house 1 year ago: - With income: - $1 to $9,999 or loss","Estimate; Same house 1 year ago: - With income: - $10,000 to $14,999","Margin of Error; Same house 1 year ago: - With income: - $10,000 to $14,999","Estimate; Same house 1 year ago: - With income: - $15,000 to $24,999","Margin of Error; Same house 1 year ago: - With income: - $15,000 to $24,999","Estimate; Same house 1 year ago: - With income: - $25,000 to $34,999","Margin of Error; Same house 1 year ago: - With income: - $25,000 to $34,999","Estimate; Same house 1 year ago: - With income: - $35,000 to $49,999","Margin of Error; Same house 1 year ago: - With income: - $35,000 to $49,999","Estimate; Same house 1 year ago: - With income: - $50,000 to $64,999","Margin of Error; Same house 1 year ago: - With income: - $50,000 to $64,999","Estimate; Same house 1 year ago: - With income: - $65,000 to $74,999","Margin of Error; Same house 1 year ago: - With income: - $65,000 to $74,999","Estimate; Same house 1 year ago: - With income: - $75,000 or more","Margin of Error; Same house 1 year ago: - With income: - $75,000 or more",Estimate; Moved within same county:,Margin of Error; Moved within same county:,Estimate; Moved within same county: - No income,Margin of Error; Moved within same county: - No income,Estimate; Moved within same county: - With income:,Margin of Error; Moved within same county: - With income:,"Estimate; Moved within same county: - With income: - $1 to $9,999 or loss","Margin of Error; Moved within same county: - With income: - $1 to $9,999 or loss","Estimate; Moved within same county: - With income: - $10,000 to $14,999","Margin of Error; Moved within same county: - With income: - $10,000 to $14,999","Estimate; Moved within same county: - With income: - $15,000 to $24,999","Margin of Error; Moved within same county: - With income: - $15,000 to $24,999","Estimate; Moved within same county: - With income: - $25,000 to $34,999","Margin of Error; Moved within same county: - With income: - $25,000 to $34,999","Estimate; Moved within same county: - With income: - $35,000 to $49,999","Margin of Error; Moved within same county: - With income: - $35,000 to $49,999","Estimate; Moved within same county: - With income: - $50,000 to $64,999","Margin of Error; Moved within same county: - With income: - $50,000 to $64,999","Estimate; Moved within same county: - With income: - $65,000 to $74,999","Margin of Error; Moved within same county: - With income: - $65,000 to $74,999","Estimate; Moved within same county: - With income: - $75,000 or more","Margin of Error; Moved within same county: - With income: - $75,000 or more",Estimate; Moved from different county within same state:,Margin of Error; Moved from different county within same state:,Estimate; Moved from different county within same state: - No income,Margin of Error; Moved from different county within same state: - No income,Estimate; Moved from different county within same state: - With income:,Margin of Error; Moved from different county within same state: - With income:,"Estimate; Moved from different county within same state: - With income: - $1 to $9,999 or loss","Margin of Error; Moved from different county within same state: - With income: - $1 to $9,999 or loss","Estimate; Moved from different county within same state: - With income: - $10,000 to $14,999","Margin of Error; Moved from different county within same state: - With income: - $10,000 to $14,999","Estimate; Moved from different county within same state: - With income: - $15,000 to $24,999","Margin of Error; Moved from different county within same state: - With income: - $15,000 to $24,999","Estimate; Moved from different county within same state: - With income: - $25,000 to $34,999","Margin of Error; Moved from different county within same state: - With income: - $25,000 to $34,999","Estimate; Moved from different county within same state: - With income: - $35,000 to $49,999","Margin of Error; Moved from different county within same state: - With income: - $35,000 to $49,999","Estimate; Moved from different county within same state: - With income: - $50,000 to $64,999","Margin of Error; Moved from different county within same state: - With income: - $50,000 to $64,999","Estimate; Moved from different county within same state: - With income: - $65,000 to $74,999","Margin of Error; Moved from different county within same state: - With income: - $65,000 to $74,999","Estimate; Moved from different county within same state: - With income: - $75,000 or more","Margin of Error; Moved from different county within same state: - With income: - $75,000 or more",Estimate; Moved from different state:,Margin of Error; Moved from different state:,Estimate; Moved from different state: - No income,Margin of Error; Moved from different state: - No income,Estimate; Moved from different state: - With income:,Margin of Error; Moved from different state: - With income:,"Estimate; Moved from different state: - With income: - $1 to $9,999 or loss","Margin of Error; Moved from different state: - With income: - $1 to $9,999 or loss","Estimate; Moved from different state: - With income: - $10,000 to $14,999","Margin of Error; Moved from different state: - With income: - $10,000 to $14,999","Estimate; Moved from different state: - With income: - $15,000 to $24,999","Margin of Error; Moved from different state: - With income: - $15,000 to $24,999","Estimate; Moved from different state: - With income: - $25,000 to $34,999","Margin of Error; Moved from different state: - With income: - $25,000 to $34,999","Estimate; Moved from different state: - With income: - $35,000 to $49,999","Margin of Error; Moved from different state: - With income: - $35,000 to $49,999","Estimate; Moved from different state: - With income: - $50,000 to $64,999","Margin of Error; Moved from different state: - With income: - $50,000 to $64,999","Estimate; Moved from different state: - With income: - $65,000 to $74,999","Margin of Error; Moved from different state: - With income: - $65,000 to $74,999","Estimate; Moved from different state: - With income: - $75,000 or more","Margin of Error; Moved from different state: - With income: - $75,000 or more",Estimate; Moved from abroad:,Margin of Error; Moved from abroad:,Estimate; Moved from abroad: - No income,Margin of Error; Moved from abroad: - No income,Estimate; Moved from abroad: - With income:,Margin of Error; Moved from abroad: - With income:,"Estimate; Moved from abroad: - With income: - $1 to $9,999 or loss","Margin of Error; Moved from abroad: - With income: - $1 to $9,999 or loss","Estimate; Moved from abroad: - With income: - $10,000 to $14,999","Margin of Error; Moved from abroad: - With income: - $10,000 to $14,999","Estimate; Moved from abroad: - With income: - $15,000 to $24,999","Margin of Error; Moved from abroad: - With income: - $15,000 to $24,999","Estimate; Moved from abroad: - With income: - $25,000 to $34,999","Margin of Error; Moved from abroad: - With income: - $25,000 to $34,999","Estimate; Moved from abroad: - With income: - $35,000 to $49,999","Margin of Error; Moved from abroad: - With income: - $35,000 to $49,999","Estimate; Moved from abroad: - With income: - $50,000 to $64,999","Margin of Error; Moved from abroad: - With income: - $50,000 to $64,999","Estimate; Moved from abroad: - With income: - $65,000 to $74,999","Margin of Error; Moved from abroad: - With income: - $65,000 to $74,999","Estimate; Moved from abroad: - With income: - $75,000 or more","Margin of Error; Moved from abroad: - With income: - $75,000 or more"
0500000US06025,6025,"Imperial County, California",2007,122805,351,28403,2201,94402,2154,30214,2486,16104,2036,15610,1687,10424,1818,8253,1412,6149,1071,2593,848,5055,1076,105152,2482,23216,2094,81936,2488,25286,2268,13766,1833,13595,1679,9349,1839,7513,1439,5205,1032,2427,885,4795,1042,9108,2027,1694,812,7414,1745,2680,1061,1572,837,1094,564,710,472,533,359,591,409,166,200,68,106,5258,1040,2696,512,2562,769,1034,452,314,236,658,509,133,126,141,108,133,224,0,292,149,233,1174,577,113,130,1061,536,457,395,286,242,200,202,52,69,66,110,0,292,0,292,0,292,2113,1136,684,569,1429,844,757,627,166,205,63,80,180,275,0,292,220,236,0,292,43,82
0500000US06029,6029,"Kern County, California",2007,594318,229,110747,4065,483571,4038,117791,5640,67530,4436,87245,4778,58089,3830,56457,4524,37453,3038,16920,1966,42086,2985,467389,8322,84274,3522,383115,7662,88869,4727,51320,3788,68399,4041,47651,3841,44407,3773,30895,2766,15125,1792,36449,2817,78354,7268,10377,1854,67977,6579,16778,2610,12272,2675,12272,2477,8011,1782,8881,1972,4714,1432,1318,633,3731,1177,36257,3997,13123,2334,23134,3426,8590,1703,2732,898,4169,1407,1876,770,2478,1109,1711,717,365,353,1213,678,8525,2109,1489,637,7036,1869,2260,780,1154,625,1780,812,509,401,529,467,133,216,112,182,559,458,3793,1543,1484,1201,2309,817,1294,575,52,84,625,461,42,68,162,191,0,292,0,292,134,144
0500000US06031,6031,"Kings County, California",2007,115183,830,29390,1667,85793,1951,19650,2758,9697,2087,19763,2584,11506,2293,9993,1620,6339,1107,2631,863,6214,1210,88918,4125,22113,1679,66805,3684,13707,1926,7832,1917,14324,2523,8292,1830,8840,1393,5678,1115,2530,858,5602,1125,9916,2621,999,512,8917,2358,2919,1186,1200,744,1445,877,1592,958,896,474,517,436,27,47,321,357,12214,2506,5812,1272,6402,1750,2836,1042,377,322,1945,1359,696,429,202,225,144,145,74,67,128,205,3764,1992,371,373,3393,1899,188,184,222,336,1937,1379,828,1060,55,96,0,292,0,292,163,207,371,342,95,164,276,307,0,292,66,109,112,253,98,161,0,292,0,292,0,292,0,292
0500000US06037,6037,"Los Angeles County, California",2007,7758682,*****,1324371,15806,6434311,15805,1329092,19053,808781,16231,1145119,18115,773615,16109,798016,15631,544298,9657,220949,8058,814441,12806,6770114,23266,1162183,17868,5607931,19061,1131459,16721,705581,14658,993714,16172,668168,13940,699869,13548,481782,9632,195010,7432,732348,12347,743507,20993,115338,7491,628169,17786,130286,6735,81428,6322,122983,6561,84174,5742,77396,5564,50204,3455,20021,2424,61677,4509,96693,6294,15178,2185,81515,5612,27181,2766,9396,1824,11554,2011,7881,1415,9544,1765,5284,1187,2339,1092,8336,1598,86367,5167,9655,1774,76712,4742,20692,2581,8260,1493,11755,1909,10075,1762,8241,1808,5085,1300,2825,1075,9779,1937,62001,4786,22017,2698,39984,4025,19474,2782,4116,1255,5113,1294,3317,1084,2966,1283,1943,814,754,437,2301,764
0500000US06039,6039,"Madera County, California",2007,113108,395,21982,1994,91126,2040,21733,2350,11969,1981,21558,2090,11099,1481,8785,1390,7317,1244,1885,597,6780,1037,92969,3356,16053,1667,76916,3187,17053,2108,9860,1787,17950,2181,9487,1540,7499,1318,6572,1153,1805,583,6690,1045,10356,2496,2042,987,8314,2028,2003,805,1311,785,2368,1022,1306,687,642,453,552,499,42,71,90,109,7538,1579,2983,591,4555,1318,2311,795,567,321,760,496,306,270,481,372,92,151,38,63,0,292,597,351,88,133,509,327,88,105,78,138,131,155,0,292,111,129,101,125,0,292,0,292,1648,1220,816,767,832,762,278,280,153,176,349,571,0,292,52,91,0,292,0,292,0,292
0500000US06041,6041,"Marin County, California",2007,208229,608,23457,2692,184772,2776,30334,2552,14455,2109,20921,2535,16417,2308,24419,2443,16962,2299,8829,1525,52435,3279,174717,3473,19110,2604,155607,4400,23664,2374,12197,1773,16717,2259,13810,1903,19919,2387,14474,1962,7495,1420,47331,3134,14256,2631,1052,626,13204,2392,2019,815,1717,1148,1983,892,769,460,1927,827,1267,741,798,434,2724,855,14193,2481,2585,774,11608,2151,3035,1062,377,224,1295,644,1546,793,1903,961,1221,627,420,348,1811,993,2969,1228,194,240,2775,1178,949,482,56,94,572,565,227,200,411,355,0,292,116,137,444,296,2094,889,516,380,1578,743,667,436,108,186,354,450,65,107,259,252,0,292,0,292,125,144
0500000US06047,6047,"Merced County, California",2007,182351,371,30663,2509,151688,2519,41450,3589,19014,2369,28248,2752,18482,1876,18230,2158,10057,1734,6200,1423,10007,1493,152970,4417,26729,2451,126241,4472,32974,3205,15119,2062,22878,2580,15322,1798,17193,2191,8702,1587,4452,1112,9601,1504,21292,4042,2560,967,18732,3708,5906,2017,2934,1107,4038,1423,2367,940,662,469,1275,785,1267,718,283,196,5904,2004,1039,680,4865,1738,1999,852,653,454,1070,710,558,450,180,149,37,61,368,359,0,292,1659,619,214,164,1445,599,424,264,248,218,177,160,235,183,195,179,43,72,0,292,123,173,526,404,121,151,405,313,147,182,60,102,85,140,0,292,0,292,0,292,113,191,0,292
0500000US06053,6053,"Monterey County, California",2007,314871,475,48164,2804,266707,2904,50548,3077,36339,3907,51651,3583,31196,2784,35936,2888,21030,2021,8402,1189,31605,2551,258681,5620,38969,2536,219712,5427,41040,2860,26601,3520,41000,3891,26024,2381,29802,2719,17896,1751,7458,1095,29891,2527,33016,5291,4354,1532,28662,4341,5005,1354,6072,2079,7314,2021,3621,1347,3399,1142,1851,863,596,420,804,607,11606,1915,3274,715,8332,1829,2545,668,1793,864,885,505,741,482,1261,773,641,417,170,207,296,383,6897,1126,488,273,6409,1084,672,346,1693,604,1848,644,555,338,783,484,443,325,54,89,361,257,4671,2044,1079,649,3592,1858,1286,867,180,280,604,574,255,320,691,570,199,166,124,152,253,236
0500000US06055,6055,"Napa County, California",2007,108355,436,12669,1443,95686,1481,19171,1884,9820,1675,14768,1874,12174,1895,11983,1748,10112,1462,2698,682,14960,1411,91719,3468,9776,1599,81943,2982,15373,1961,7596,1371,12878,1793,10458,1599,10036,1554,8870,1287,2365,610,14367,1405,9094,2850,1538,853,7556,2298,1016,630,1757,1114,733,449,1170,843,1295,653,1000,472,202,149,383,256,6028,1498,1171,391,4857,1478,2183,840,95,160,1036,589,546,529,542,493,242,268,34,54,179,170,783,408,95,117,688,399,376,313,68,88,65,106,0,292,110,177,0,292,38,68,31,57,731,573,89,145,642,537,223,271,304,430,56,98,0,292,0,292,0,292,59,100,0,292
0500000US06059,6059,"Orange County, California",2007,2364279,587,354028,7416,2010251,7421,355419,9183,189395,6175,310141,9704,219293,7901,263346,8118,194082,6515,93655,4780,384920,7360,2009807,13603,297521,7703,1712286,12498,293775,8300,155397,5574,256079,8919,183314,7052,226128,7706,168603,6003,82541,4322,346449,7164,232527,13423,31681,3907,200846,11342,34333,3620,24625,3095,39138,3896,27221,3041,26382,3076,17534,2441,7101,1289,24512,3020,71178,5947,10726,2036,60452,5397,18017,2509,5960,1466,9167,1989,6886,1459,7033,1562,4378,1001,2415,996,6596,1599,29449,3735,6030,1534,23419,2974,3898,1004,2057,739,3971,1290,1296,578,2467,758,2569,952,1423,715,5738,1275,21318,3376,8070,2052,13248,2384,5396,1482,1356,652,1786,791,576,386,1336,647,998,938,175,208,1625,646
0500000US06061,6061,"Placer County, California",2007,272420,400,23985,2531,248435,2574,43733,2929,19681,2469,35995,3431,30248,3073,35592,3171,24808,2192,13604,1767,44774,3315,226667,3997,21008,2222,205659,4575,35466,2743,16356,2307,28609,2736,22360,2144,28774,2840,21273,1998,11759,1705,41062,3282,21320,3232,1098,566,20222,3120,3160,860,1776,940,3654,1305,3460,1490,3623,1471,1850,813,1061,572,1638,660,18048,2967,1334,825,16714,2925,3688,1016,1365,713,2841,1256,3209,1653,2377,971,1118,658,497,316,1619,750,5429,1361,187,167,5242,1359,1370,620,184,186,698,415,1108,686,661,606,567,452,250,256,404,278,956,563,358,345,598,431,49,58,0,292,193,217,111,186,157,198,0,292,37,63,51,83
0500000US06065,6065,"Riverside County, California",2007,1591512,571,262090,6228,1329422,6196,266761,7008,148654,6383,237030,8636,165836,6705,174379,6121,120333,6262,51699,3950,164730,6735,1317646,13625,218958,6627,1098688,12334,213652,6862,122300,5846,193508,8499,138194,6541,140507,5752,100955,5936,43621,3765,145951,6306,162796,10716,23954,3387,138842,9379,30398,3233,16981,2979,28624,3461,16862,2581,22078,2832,10818,2319,3992,1198,9089,1774,83693,7656,13758,2362,69935,6419,16513,2886,7026,1541,10270,2020,8189,1854,9972,2097,7734,1617,3767,1264,6464,1490,18539,3238,2262,841,16277,2758,4065,1493,1638,563,2794,1059,2337,943,1528,918,815,459,319,216,2781,727,8838,2567,3158,1166,5680,2199,2133,1031,709,674,1834,1722,254,247,294,215,11,20,0,292,445,257
0500000US06067,6067,"Sacramento County, California",2007,1087982,656,129074,6011,958908,6102,191582,7537,102121,5598,141068,5730,120596,5238,145553,6554,97191,4521,44214,3430,116583,4099,889252,10241,105611,5936,783641,10068,149677,6942,81939,4944,110414,5205,96102,4983,119493,5955,84046,4022,37156,3022,104814,3708,135722,10595,16282,2876,119440,9010,26478,3579,14267,2442,22476,3452,17075,2531,18353,2962,8808,1704,4629,1256,7354,1472,43622,4962,5403,1385,38219,4519,10775,1915,3456,862,5808,1581,5418,1493,5343,1564,2741,987,1987,1003,2691,683,15258,2990,950,446,14308,2843,3643,1296,2319,1031,1751,762,1569,793,1802,946,1396,569,370,396,1458,566,4128,1111,828,392,3300,943,1009,445,140,136,619,499,432,314,562,430,200,199,72,119,266,200
0500000US06071,6071,"San Bernardino County, California",2007,1518695,221,274941,7131,1243754,7121,258097,7927,145061,6098,216368,8018,165302,7446,169552,7378,111709,6231,50559,4093,127106,5350,1260211,11681,230434,6531,1029777,12694,207989,7513,118019,5613,170868,7510,136490,6754,141164,6868,97379,5671,45000,3942,112868,4910,148041,8088,24283,2654,123758,7466,26990,3095,17461,2375,25355,3745,18523,2646,15212,2432,8359,1560,3607,1095,8251,1783,79149,7667,14218,2250,64931,6703,16597,2714,6538,1543,12602,3058,7214,1810,11110,2525,4869,1407,1501,834,4500,1270,19790,2784,2007,763,17783,2618,4117,1063,2545,1014,4669,1186,2078,905,1831,738,782,409,415,290,1346,756,11504,1772,3999,1490,7505,1271,2404,1099,498,273,2874,720,997,505,235,201,320,207,36,59,141,173
0500000US06073,6073,"San Diego County, California",2007,2359215,662,321233,8804,2037982,8771,368052,9399,206725,6637,320595,9278,255432,7142,290255,8079,195242,5931,88922,5423,312759,7404,1917605,13710,262764,8548,1654841,13340,283588,8290,160145,6455,251792,8494,203099,6999,235363,6931,163500,5825,76846,4934,280508,6876,284346,11794,34256,4075,250090,10409,51488,4798,28290,3437,46976,3648,36141,3561,38034,3099,21324,2348,8513,1896,19324,2351,62962,4869,9625,2018,53337,4704,19106,2349,9017,2218,7641,1747,4250,1153,4868,1559,2730,968,726,445,4999,1106,69386,4910,7163,1438,62223,4791,10624,1856,7549,1685,9918,1899,9791,1903,10335,1660,6005,1556,2102,954,5899,1379,24916,3622,7425,1738,17491,2900,3246,1073,1724,716,4268,1097,2151,936,1655,707,1683,741,735,357,2029,667
0500000US06075,6075,"San Francisco County, California",2007,671811,419,67183,5161,604628,5264,100621,5714,63360,4701,76435,4839,61364,4800,77866,5247,56979,4188,29984,3084,138019,6247,568936,7172,57999,4904,510937,6822,82953,5400,56434,4709,65092,4284,53061,4196,65062,4498,47010,3752,25167,2880,116158,6005,53727,5723,3598,1052,50129,5515,7957,2106,3759,1139,6570,1585,4025,1300,6663,1762,5472,1537,2903,1103,12780,2275,25153,3294,2802,1188,22351,3106,5444,1170,1465,646,2182,729,2131,866,3351,1137,2560,1046,991,601,4227,1154,15510,3158,796,670,14714,3036,1873,880,1367,750,2008,958,1711,722,2090,686,1392,687,885,440,3388,1135,8485,1891,1988,861,6497,1579,2394,855,335,244,583,548,436,353,700,482,545,413,38,63,1466,755
0500000US06077,6077,"San Joaquin County, California",2007,510910,453,89748,3844,421162,3814,84724,4804,58491,4050,70564,4854,51251,3945,58280,3929,38818,3672,15469,1924,43565,3835,423978,7767,74608,4228,349370,7178,66522,4217,45995,3711,56597,4037,42614,3281,49183,3563,34617,3460,14238,1854,39604,3499,59261,7013,11069,2728,48192,5438,11029,2241,7586,1938,10385,2098,5920,1719,7019,1678,2384,1118,696,416,3173,1094,15726,2189,2497,671,13229,1990,4316,1079,1574,608,2352,885,1302,682,1886,962,967,539,330,335,502,316,6407,1974,673,450,5734,1783,1143,488,1228,906,979,639,924,767,140,138,850,681,205,326,265,350,5538,2229,901,479,4637,2068,1714,1142,2108,1005,251,281,491,630,52,86,0,292,0,292,21,37
0500000US06079,6079,"San Luis Obispo County, California",2007,222666,365,25916,1854,196750,1945,48001,3038,20424,2802,31511,2915,22425,2833,25233,2845,15494,2274,6035,1252,27627,2696,170797,4687,20747,1965,150050,4540,31756,2954,15063,2103,24067,2674,16962,2035,19486,2313,13160,1766,5349,1142,24207,2246,29599,4095,1094,605,28505,3983,8257,2220,3343,1375,6017,1705,4216,1621,3204,1208,927,512,253,369,2288,1011,17420,2208,3569,772,13851,2111,6302,1183,1859,1078,769,364,1037,668,2143,871,640,487,349,334,752,474,3692,1278,385,385,3307,1170,1178,572,159,178,409,353,87,140,283,193,767,868,44,72,380,296,1158,560,121,144,1037,540,508,381,0,292,249,279,123,149,117,137,0,292,40,73,0,292
0500000US06081,6081,"San Mateo County, California",2007,576486,464,69038,4196,507448,4127,81095,4024,39694,3517,65985,4628,53506,4072,68265,4240,54936,3525,25394,2326,118573,4019,503046,6080,58408,3626,444638,6364,69579,3848,34978,3367,55074,4114,46284,4145,60801,3849,48844,3494,23099,2157,105979,3750,38205,4250,4328,1202,33877,3753,4793,1263,2198,784,7071,1803,5007,1407,4167,1495,2865,956,951,497,6825,1327,23422,3345,3088,1067,20334,3054,4370,1160,1576,871,3227,990,1453,569,2481,828,2201,809,958,516,4068,1173,6636,2037,1147,728,5489,1579,1154,525,490,418,327,264,579,303,549,422,625,548,292,337,1473,591,5177,1499,2067,920,3110,1037,1199,598,452,378,286,213,183,193,267,348,401,320,94,111,228,153
0500000US06083,6083,"Santa Barbara County, California",2007,325320,632,36561,2960,288759,3104,61190,3704,31680,2471,48651,3410,36757,2771,36387,3139,24997,2662,10108,1552,38989,2458,256224,4943,29937,2572,226287,5154,41692,3266,24371,2205,36673,3109,28229,2567,29715,2824,21226,2306,8671,1357,35710,2230,43691,3890,3055,939,40636,3664,10186,1716,5426,1430,7683,1800,6645,1512,4689,1496,3149,1257,867,580,1991,686,15316,2269,2235,673,13081,2223,5614,935,1250,615,2487,1168,1287,636,918,546,486,358,317,242,722,483,6044,1397,461,274,5583,1332,2294,903,471,371,905,522,217,274,795,826,82,134,253,351,566,403,4045,1338,873,482,3172,1237,1404,698,162,183,903,693,379,410,270,221,54,89,0,292,0,292
0500000US06085,6085,"Santa Clara County, California",2007,1398431,445,198669,6228,1199762,6260,215491,7902,96870,5177,148366,6442,120884,6563,141823,6268,117613,5554,54525,4026,304190,8496,1182148,10638,164712,6155,1017436,10512,173693,7536,81020,4584,125809,5393,99258,6446,119847,5797,99823,5122,48339,3824,269647,7890,140174,9771,19257,3052,120917,8215,23835,2868,11253,2200,16815,2976,15911,2725,16951,2767,10221,1563,3545,837,22386,2806,35432,2700,4138,1011,31294,2597,7962,1415,2235,799,3173,1003,2772,981,2638,1116,4153,1383,1398,642,6963,1504,20820,3163,2570,1181,18250,2821,5630,1245,1156,631,1770,687,1560,764,2037,792,2013,679,864,500,3220,1010,19857,3260,7992,1936,11865,2164,4371,1280,1206,545,799,480,1383,665,350,249,1403,731,379,311,1974,661
0500000US06087,6087,"Santa Cruz County, California",2007,207874,308,18892,1793,188982,1819,40429,3219,20110,2380,28171,2679,22112,2336,22119,2532,17704,1987,7795,1433,30542,2188,164772,4702,16194,1768,148578,4654,27364,2491,14415,1917,19797,2322,18440,2238,18245,2371,15177,1666,7218,1360,27922,2051,24615,3728,1685,705,22930,3579,5796,1510,3099,1270,5214,1523,2308,1190,2762,940,1629,784,339,261,1783,819,13287,2124,536,386,12751,2132,5507,1003,2133,1097,1952,850,965,619,929,649,651,437,238,204,376,232,2389,1017,87,106,2302,1021,542,418,413,422,260,232,325,281,111,135,247,293,0,292,404,302,2811,1386,390,345,2421,1323,1220,1084,50,84,948,731,74,113,72,125,0,292,0,292,57,101
0500000US06089,6089,"Shasta County, California",2007,147159,792,16010,2028,131149,2193,30898,2958,17778,2168,24364,2552,17209,2111,15466,2377,11005,1586,4059,985,10370,1579,128247,3685,13614,1856,114633,3863,25422,2720,15802,2145,21822,2476,14558,2140,14341,2243,9481,1434,3380,911,9827,1506,13757,3127,1650,772,12107,2774,3934,1378,1225,601,2231,945,1916,1075,779,442,1291,712,490,463,241,242,3422,1044,495,332,2927,971,1109,552,404,338,311,353,321,279,346,319,116,143,18,29,302,299,1426,880,194,256,1232,780,318,371,266,285,0,292,414,388,0,292,63,106,171,272,0,292,307,265,57,65,250,261,115,198,81,135,0,292,0,292,0,292,54,88,0,292,0,292
0500000US06095,6095,"Solano County, California",2007,323311,525,47355,3204,275956,3231,58817,3943,23635,2940,36584,3259,30489,2717,41420,3294,28944,2356,16138,1968,39929,2626,272035,5072,38815,3421,233220,5074,48000,3698,20424,2740,28867,2633,24270,2556,35555,2865,24948,2386,14414,1842,36742,2649,26262,4001,2062,792,24200,3639,5146,1323,1627,599,5503,1659,3679,1304,3222,1201,2629,866,813,617,1581,649,15754,2993,4289,1040,11465,2300,3174,1263,1409,668,1371,698,1444,678,1254,540,1153,644,812,473,848,535,5514,1400,640,383,4874,1313,1618,670,35,56,573,376,768,539,1031,655,214,175,52,87,583,345,3746,1304,1549,786,2197,919,879,509,140,233,270,272,328,290,358,350,0,292,47,75,175,205
0500000US06097,6097,"Sonoma County, California",2007,381542,548,46657,3183,334885,3232,58711,3430,30758,2866,52280,3344,39978,3085,50837,3555,33531,2583,13784,1942,55006,3221,325793,4755,37088,3109,288705,5202,50636,3430,25392,2606,44201,3351,34312,2859,43717,3210,30063,2504,11361,1651,49023,2950,38507,4682,6895,1847,31612,3802,4707,1302,3174,994,5510,1623,4609,1512,5384,1462,2540,779,1890,722,3798,1024,11900,2302,1793,819,10107,2079,2293,799,1739,824,1317,598,962,674,1471,680,738,492,217,263,1370,591,3269,1155,585,357,2684,995,427,279,388,268,793,502,95,113,218,236,0,292,123,145,640,447,2073,848,296,204,1777,802,648,414,65,112,459,441,0,292,47,77,190,254,193,204,175,162
0500000US06099,6099,"Stanislaus County, California",2007,390480,499,59208,4163,331272,4057,75679,4202,44964,4009,57064,3609,38058,3485,46546,3288,29470,2569,12659,1920,26832,2479,323080,6169,47039,3784,276041,6210,61641,3802,35417,3355,46639,3186,31664,3331,39361,3016,24977,2606,11269,1941,25073,2399,46489,5254,7636,2268,38853,4606,9869,2519,6448,1743,7696,1931,4201,1325,5251,1475,3302,1045,805,474,1281,532,13208,2686,2908,1269,10300,2028,2271,837,1998,784,1599,722,1616,927,1219,793,952,726,301,364,344,317,5210,1821,600,662,4610,1555,1238,720,1101,818,578,466,393,409,715,590,167,193,284,469,134,162,2493,1338,1025,729,1468,986,660,428,0,292,552,779,184,300,0,292,72,119,0,292,0,292
0500000US06101,6101,"Sutter County, California",2007,71621,466,7752,1525,63869,1512,15774,1791,8431,1313,9805,1404,7722,1451,8689,1558,5508,1116,2526,803,5414,963,61923,1719,6276,1397,55647,1897,12946,1577,7873,1279,7712,1326,6375,1402,8133,1524,5145,1028,2355,780,5108,968,4227,1185,825,436,3402,950,1031,557,340,295,1152,610,413,386,215,228,232,283,0,292,19,33,3638,1013,614,374,3024,958,659,359,218,255,615,467,745,498,282,259,47,82,171,146,287,249,898,648,0,292,898,648,510,496,0,292,174,216,189,251,25,42,0,292,0,292,0,292,935,602,37,60,898,601,628,540,0,292,152,238,0,292,34,61,84,141,0,292,0,292
0500000US06107,6107,"Tulare County, California",2007,310051,336,54996,3043,255055,3002,69060,3885,37853,3562,50821,3969,30250,2786,28160,2840,14142,1785,8034,1255,16735,1693,268441,4753,46881,3052,221560,5249,58920,3954,31962,3246,42628,3629,27094,2794,25518,2524,13042,1669,7023,1024,15373,1624,27677,3781,4668,1179,23009,3204,6676,1798,3927,1283,5980,1493,2302,699,1982,801,512,293,676,452,954,454,8312,2368,2278,1066,6034,1686,1943,912,1207,641,962,543,554,363,382,332,434,329,309,343,243,222,3049,1149,526,353,2523,955,752,540,286,274,962,661,94,112,236,342,83,144,26,46,84,122,2572,1146,643,489,1929,846,769,439,471,461,289,255,206,169,42,71,71,120,0,292,81,131
